MOT;Occurence;Frequence
ridicules;4;6.79370902544244E-5
mandat;3;5.0952817690818304E-5
dégénérée;3;5.0952817690818304E-5
chaleur;2;3.39685451272122E-5
fatale;3;5.0952817690818304E-5
pruderie;2;3.39685451272122E-5
illogisme;2;3.39685451272122E-5
semaines;19;3.227011787085159E-4
méritent;3;5.0952817690818304E-5
éditeurs;2;3.39685451272122E-5
édifice;11;1.8682699819966712E-4
originel;2;3.39685451272122E-5
organisée;5;8.49213628180305E-5
concurrence;2;3.39685451272122E-5
volontaire;5;8.49213628180305E-5
remède;2;3.39685451272122E-5
subite;2;3.39685451272122E-5
paternelle;2;3.39685451272122E-5
déprimante;2;3.39685451272122E-5
sciemment;2;3.39685451272122E-5
longue;24;4.0762254152654643E-4
gagna;2;3.39685451272122E-5
contribué;3;5.0952817690818304E-5
soumettant;2;3.39685451272122E-5
moindre;41;6.963551751078502E-4
massif;3;5.0952817690818304E-5
gagne;8;1.358741805088488E-4
contrôle;7;1.188899079452427E-4
germanique;4;6.79370902544244E-5
assistants;8;1.358741805088488E-4
faiblesses;7;1.188899079452427E-4
pose;11;1.8682699819966712E-4
imperfections;4;6.79370902544244E-5
perfide;3;5.0952817690818304E-5
lumière;11;1.8682699819966712E-4
froid;2;3.39685451272122E-5
article;7;1.188899079452427E-4
fusion;2;3.39685451272122E-5
employaient;2;3.39685451272122E-5
organiser;7;1.188899079452427E-4
scolaire;3;5.0952817690818304E-5
revêtir;2;3.39685451272122E-5
bataillons;3;5.0952817690818304E-5
cultures;2;3.39685451272122E-5
restèrent;3;5.0952817690818304E-5
amené;10;1.69842725636061E-4
eisner;2;3.39685451272122E-5
lisais;2;3.39685451272122E-5
refoulés;2;3.39685451272122E-5
lisait;2;3.39685451272122E-5
ruine;21;3.566697238357281E-4
dictature;4;6.79370902544244E-5
production;8;1.358741805088488E-4
comptant;2;3.39685451272122E-5
théâtres;3;5.0952817690818304E-5
religieux;7;1.188899079452427E-4
monsieur;2;3.39685451272122E-5
jambes;2;3.39685451272122E-5
dénués;4;6.79370902544244E-5
qualificatif;2;3.39685451272122E-5
grandeur;29;4.925439043445769E-4
navale;2;3.39685451272122E-5
menaçante;2;3.39685451272122E-5
jeta;3;5.0952817690818304E-5
responsabilité;34;5.774652671626075E-4
morale;32;5.434967220353952E-4
ressentir;2;3.39685451272122E-5
volontaires;4;6.79370902544244E-5
jeté;6;1.0190563538163661E-4
colonel;4;6.79370902544244E-5
incapable;10;1.69842725636061E-4
abstention;2;3.39685451272122E-5
subissait;3;5.0952817690818304E-5
bénéfice;2;3.39685451272122E-5
démocratie;32;5.434967220353952E-4
colère;5;8.49213628180305E-5
tendît;2;3.39685451272122E-5
erreur;24;4.0762254152654643E-4
demi-heure;2;3.39685451272122E-5
descendre;3;5.0952817690818304E-5
irritation;2;3.39685451272122E-5
discorde;2;3.39685451272122E-5
épouvantables;2;3.39685451272122E-5
étoile;3;5.0952817690818304E-5
ypres;2;3.39685451272122E-5
également;38;6.454023574170318E-4
ressource;2;3.39685451272122E-5
marchions;2;3.39685451272122E-5
réservoir;2;3.39685451272122E-5
étrangères;7;1.188899079452427E-4
âge;22;3.7365399639933424E-4
théorique;6;1.0190563538163661E-4
imprimés;2;3.39685451272122E-5
appartenance;5;8.49213628180305E-5
poursuivi;4;6.79370902544244E-5
concorde;2;3.39685451272122E-5
agi;3;5.0952817690818304E-5
poursuive;2;3.39685451272122E-5
traînaient;2;3.39685451272122E-5
construire;4;6.79370902544244E-5
disait-on;2;3.39685451272122E-5
euthanasie;3;5.0952817690818304E-5
bâtiment;4;6.79370902544244E-5
imprimer;4;6.79370902544244E-5
arrêtâmes;3;5.0952817690818304E-5
affreuses;3;5.0952817690818304E-5
émiettement;2;3.39685451272122E-5
criminellement;2;3.39685451272122E-5
trouver;29;4.925439043445769E-4
tissu;3;5.0952817690818304E-5
abâtardissement;2;3.39685451272122E-5
assimiler;2;3.39685451272122E-5
satisfaits;5;8.49213628180305E-5
furieux;2;3.39685451272122E-5
navire;3;5.0952817690818304E-5
incompréhensible;9;1.528584530724549E-4
fléau;3;5.0952817690818304E-5
mortier;3;5.0952817690818304E-5
défectueuse;2;3.39685451272122E-5
ténacité;4;6.79370902544244E-5
wallenstein;2;3.39685451272122E-5
volumes;4;6.79370902544244E-5
avertissement;3;5.0952817690818304E-5
tragique;6;1.0190563538163661E-4
masses;60;0.0010190563538163661
reproduire;5;8.49213628180305E-5
spirituelle;15;2.5476408845409153E-4
tchèques;9;1.528584530724549E-4
louange;2;3.39685451272122E-5
parlait;5;8.49213628180305E-5
parlais;2;3.39685451272122E-5
aie;5;8.49213628180305E-5
artisans;3;5.0952817690818304E-5
distinguer;12;2.0381127076327322E-4
puisse;33;5.604809945990013E-4
répugnance;2;3.39685451272122E-5
incarne;2;3.39685451272122E-5
chemins;4;6.79370902544244E-5
apprenait;3;5.0952817690818304E-5
protestantisme;2;3.39685451272122E-5
apprenais;6;1.0190563538163661E-4
souffrais;2;3.39685451272122E-5
économique;66;0.0011209619891980026
exclusion;2;3.39685451272122E-5
souffrait;3;5.0952817690818304E-5
utilement;2;3.39685451272122E-5
air;6;1.0190563538163661E-4
divaguer;2;3.39685451272122E-5
régler;3;5.0952817690818304E-5
pussent;2;3.39685451272122E-5
courage;24;4.0762254152654643E-4
local;8;1.358741805088488E-4
règles;4;6.79370902544244E-5
découragement;6;1.0190563538163661E-4
universel;9;1.528584530724549E-4
hésitante;2;3.39685451272122E-5
étonnant;5;8.49213628180305E-5
chantier;9;1.528584530724549E-4
interdits;2;3.39685451272122E-5
pénétrante;2;3.39685451272122E-5
haïra;2;3.39685451272122E-5
décisions;12;2.0381127076327322E-4
satisfaire;7;1.188899079452427E-4
geste;6;1.0190563538163661E-4
entretien;2;3.39685451272122E-5
sacrée;3;5.0952817690818304E-5
hésitants;2;3.39685451272122E-5
réelles;7;1.188899079452427E-4
sauraient;3;5.0952817690818304E-5
crée;15;2.5476408845409153E-4
jeunesse;36;6.114338122898196E-4
tantôt;11;1.8682699819966712E-4
futurs;2;3.39685451272122E-5
créa;2;3.39685451272122E-5
vraisemblable;2;3.39685451272122E-5
reste;58;9.850878086891538E-4
élémentaire;4;6.79370902544244E-5
approche;2;3.39685451272122E-5
lente;7;1.188899079452427E-4
analogue;5;8.49213628180305E-5
satisfaction;11;1.8682699819966712E-4
soirée;4;6.79370902544244E-5
grains;2;3.39685451272122E-5
portaient;4;6.79370902544244E-5
allemagne;130;0.002207955433268793
réalités;6;1.0190563538163661E-4
démocrates;2;3.39685451272122E-5
future;5;8.49213628180305E-5
cité;7;1.188899079452427E-4
maure;2;3.39685451272122E-5
esclavage;6;1.0190563538163661E-4
resta;8;1.358741805088488E-4
numériquement;4;6.79370902544244E-5
habsbourgeois;2;3.39685451272122E-5
arrivent;2;3.39685451272122E-5
tâche;29;4.925439043445769E-4
accessibles;5;8.49213628180305E-5
modifier;9;1.528584530724549E-4
précision;2;3.39685451272122E-5
aryens;14;2.377798158904854E-4
ignominieuses;2;3.39685451272122E-5
répartir;5;8.49213628180305E-5
organisme;15;2.5476408845409153E-4
craignait;4;6.79370902544244E-5
correspond;6;1.0190563538163661E-4
points;14;2.377798158904854E-4
mode;9;1.528584530724549E-4
dérober;2;3.39685451272122E-5
copiés;2;3.39685451272122E-5
puisqu;7;1.188899079452427E-4
commissions;3;5.0952817690818304E-5
commencer;4;6.79370902544244E-5
modifiée;3;5.0952817690818304E-5
complément;2;3.39685451272122E-5
syndicats;6;1.0190563538163661E-4
communiste;3;5.0952817690818304E-5
haine;33;5.604809945990013E-4
interdire;7;1.188899079452427E-4
vagues;3;5.0952817690818304E-5
chasser;4;6.79370902544244E-5
mettons;2;3.39685451272122E-5
finale;6;1.0190563538163661E-4
moquait;2;3.39685451272122E-5
chassés;2;3.39685451272122E-5
indécente;2;3.39685451272122E-5
époque;75;0.0012738204422704576
admission;3;5.0952817690818304E-5
humide;2;3.39685451272122E-5
énergique;3;5.0952817690818304E-5
aboutit;2;3.39685451272122E-5
croyance;10;1.69842725636061E-4
café;2;3.39685451272122E-5
unir;3;5.0952817690818304E-5
sortie;3;5.0952817690818304E-5
unis;3;5.0952817690818304E-5
heures;24;4.0762254152654643E-4
critérium;3;5.0952817690818304E-5
âme;24;4.0762254152654643E-4
pointe;2;3.39685451272122E-5
territorial;2;3.39685451272122E-5
aboutir;7;1.188899079452427E-4
ami;5;8.49213628180305E-5
adhérents;5;8.49213628180305E-5
souffert;5;8.49213628180305E-5
essentielles;7;1.188899079452427E-4
datent;2;3.39685451272122E-5
fonds;4;6.79370902544244E-5
soi-disant;13;2.207955433268793E-4
sortir;3;5.0952817690818304E-5
roi;8;1.358741805088488E-4
découlent;2;3.39685451272122E-5
simples;8;1.358741805088488E-4
devenir;32;5.434967220353952E-4
reçu;7;1.188899079452427E-4
ouvriers;21;3.566697238357281E-4
retrouver;2;3.39685451272122E-5
résolu;4;6.79370902544244E-5
fonde;8;1.358741805088488E-4
construction;4;6.79370902544244E-5
âne;2;3.39685451272122E-5
rétablissement;6;1.0190563538163661E-4
propice;2;3.39685451272122E-5
demain;2;3.39685451272122E-5
ouvrière;6;1.0190563538163661E-4
effroi;3;5.0952817690818304E-5
subjective;3;5.0952817690818304E-5
tenions;2;3.39685451272122E-5
crie;3;5.0952817690818304E-5
moraux;4;6.79370902544244E-5
ans;70;0.001188899079452427
naître;11;1.8682699819966712E-4
minute;3;5.0952817690818304E-5
consiste;13;2.207955433268793E-4
tranche;2;3.39685451272122E-5
données;5;8.49213628180305E-5
compromis;5;8.49213628180305E-5
saisi;4;6.79370902544244E-5
application;11;1.8682699819966712E-4
étouffer;4;6.79370902544244E-5
vivants;5;8.49213628180305E-5
cris;11;1.8682699819966712E-4
mille;42;7.133394476714562E-4
objectif;4;6.79370902544244E-5
immortelle;4;6.79370902544244E-5
vivante;2;3.39685451272122E-5
échange;3;5.0952817690818304E-5
honorable;2;3.39685451272122E-5
étudier;26;4.415910866537586E-4
écrit;7;1.188899079452427E-4
soucis;5;8.49213628180305E-5
amitié;2;3.39685451272122E-5
erreurs;7;1.188899079452427E-4
prostitution;13;2.207955433268793E-4
desseins;4;6.79370902544244E-5
séjour;9;1.528584530724549E-4
priver;3;5.0952817690818304E-5
sévères;2;3.39685451272122E-5
elle-;9;1.528584530724549E-4
triomphe;7;1.188899079452427E-4
songer;5;8.49213628180305E-5
révolutions;6;1.0190563538163661E-4
intimement;3;5.0952817690818304E-5
trouverait;5;8.49213628180305E-5
introduit;6;1.0190563538163661E-4
démonstrations;2;3.39685451272122E-5
propriétaire;2;3.39685451272122E-5
comptés;4;6.79370902544244E-5
multiplicité;2;3.39685451272122E-5
compter;9;1.528584530724549E-4
contentent;2;3.39685451272122E-5
soucie;4;6.79370902544244E-5
exclusive;3;5.0952817690818304E-5
bois;7;1.188899079452427E-4
privée;2;3.39685451272122E-5
édifiant;2;3.39685451272122E-5
principalement;2;3.39685451272122E-5
attendions;2;3.39685451272122E-5
banditisme;2;3.39685451272122E-5
tristes;5;8.49213628180305E-5
usine;4;6.79370902544244E-5
logement;3;5.0952817690818304E-5
parasitaires;2;3.39685451272122E-5
mâles;2;3.39685451272122E-5
personnels;3;5.0952817690818304E-5
améliorer;6;1.0190563538163661E-4
naît;3;5.0952817690818304E-5
réel;2;3.39685451272122E-5
constatation;3;5.0952817690818304E-5
sphères;2;3.39685451272122E-5
délivrer;4;6.79370902544244E-5
partageant;2;3.39685451272122E-5
compléter;2;3.39685451272122E-5
complètes;4;6.79370902544244E-5
limitent;2;3.39685451272122E-5
corruption;2;3.39685451272122E-5
acte;6;1.0190563538163661E-4
pitoyable;9;1.528584530724549E-4
vide;3;5.0952817690818304E-5
pratiquer;2;3.39685451272122E-5
conservent;2;3.39685451272122E-5
humanités;2;3.39685451272122E-5
pratiques;9;1.528584530724549E-4
assauts;3;5.0952817690818304E-5
sternecker;2;3.39685451272122E-5
capitalistes;4;6.79370902544244E-5
dynastie;11;1.8682699819966712E-4
procès-verbal;2;3.39685451272122E-5
commencent;9;1.528584530724549E-4
concentrer;3;5.0952817690818304E-5
diversité;3;5.0952817690818304E-5
interminable;4;6.79370902544244E-5
malin;2;3.39685451272122E-5
notion;18;3.057169061449098E-4
pouvaient;26;4.415910866537586E-4
élevait;2;3.39685451272122E-5
grâce;32;5.434967220353952E-4
patience;3;5.0952817690818304E-5
gardien;2;3.39685451272122E-5
pires;8;1.358741805088488E-4
penseur;2;3.39685451272122E-5
régi;3;5.0952817690818304E-5
art;65;0.0011039777166343965
davantage;15;2.5476408845409153E-4
intolérance;3;5.0952817690818304E-5
résolument;5;8.49213628180305E-5
constate;3;5.0952817690818304E-5
aperçoit;5;8.49213628180305E-5
dupe;2;3.39685451272122E-5
bonté;3;5.0952817690818304E-5
devenus;2;3.39685451272122E-5
entraîne;10;1.69842725636061E-4
orage;2;3.39685451272122E-5
peuvent;55;9.341349909983356E-4
acquise;2;3.39685451272122E-5
effondrement;27;4.585753592173647E-4
royaume;2;3.39685451272122E-5
armée;70;0.001188899079452427
précises;3;5.0952817690818304E-5
peindre;2;3.39685451272122E-5
écouté;3;5.0952817690818304E-5
permettent;6;1.0190563538163661E-4
hésitations;3;5.0952817690818304E-5
firent;7;1.188899079452427E-4
rappeler;4;6.79370902544244E-5
ajoutons;2;3.39685451272122E-5
théories;11;1.8682699819966712E-4
palais;9;1.528584530724549E-4
au-;2;3.39685451272122E-5
devenue;10;1.69842725636061E-4
relations;8;1.358741805088488E-4
dérision;2;3.39685451272122E-5
mois;23;3.906382689629403E-4
préciser;2;3.39685451272122E-5
légère;5;8.49213628180305E-5
étroitesse;2;3.39685451272122E-5
rue;6;1.0190563538163661E-4
résulte;14;2.377798158904854E-4
habile;3;5.0952817690818304E-5
dénigrait;2;3.39685451272122E-5
organisation;55;9.341349909983356E-4
surveiller;2;3.39685451272122E-5
résulta;4;6.79370902544244E-5
syndicale;7;1.188899079452427E-4
monarque;13;2.207955433268793E-4
adversaire;30;5.095281769081831E-4
marchandages;2;3.39685451272122E-5
soins;3;5.0952817690818304E-5
jeu;14;2.377798158904854E-4
françaises;2;3.39685451272122E-5
affaissement;2;3.39685451272122E-5
mœurs;6;1.0190563538163661E-4
bonne;26;4.415910866537586E-4
persuasifs;2;3.39685451272122E-5
concilier;3;5.0952817690818304E-5
épée;5;8.49213628180305E-5
subsistance;7;1.188899079452427E-4
parlant;3;5.0952817690818304E-5
suivit;4;6.79370902544244E-5
expliquer;9;1.528584530724549E-4
réussît;7;1.188899079452427E-4
dure;13;2.207955433268793E-4
difficulté;10;1.69842725636061E-4
réussir;8;1.358741805088488E-4
pureté;12;2.0381127076327322E-4
camp;19;3.227011787085159E-4
dura;2;3.39685451272122E-5
caractéristiques;4;6.79370902544244E-5
cachaient;2;3.39685451272122E-5
victorieux;3;5.0952817690818304E-5
mécanisme;2;3.39685451272122E-5
suivie;4;6.79370902544244E-5
lorsqu;30;5.095281769081831E-4
justifiée;2;3.39685451272122E-5
kiel;2;3.39685451272122E-5
architecte;4;6.79370902544244E-5
parties;8;1.358741805088488E-4
justifier;4;6.79370902544244E-5
humanitarisme;2;3.39685451272122E-5
esprit;140;0.002377798158904854
prescrivait;2;3.39685451272122E-5
maintenu;3;5.0952817690818304E-5
durs;4;6.79370902544244E-5
tyrannie;4;6.79370902544244E-5
augmenter;4;6.79370902544244E-5
distance;3;5.0952817690818304E-5
daignait;2;3.39685451272122E-5
mésange;2;3.39685451272122E-5
absence;16;2.717483610176976E-4
capituler;2;3.39685451272122E-5
critique;8;1.358741805088488E-4
édition;5;8.49213628180305E-5
allé;6;1.0190563538163661E-4
présentait;8;1.358741805088488E-4
alla;2;3.39685451272122E-5
séculaires;2;3.39685451272122E-5
récolter;2;3.39685451272122E-5
astres;2;3.39685451272122E-5
trahison;4;6.79370902544244E-5
arriva;11;1.8682699819966712E-4
négative;3;5.0952817690818304E-5
systèmes;2;3.39685451272122E-5
défend;2;3.39685451272122E-5
arrive;27;4.585753592173647E-4
plantes;2;3.39685451272122E-5
particulier;29;4.925439043445769E-4
suivantes;8;1.358741805088488E-4
voisine;2;3.39685451272122E-5
renforcer;4;6.79370902544244E-5
remettre;4;6.79370902544244E-5
sympathies;3;5.0952817690818304E-5
substance;2;3.39685451272122E-5
affronter;2;3.39685451272122E-5
discutés;2;3.39685451272122E-5
approbation;4;6.79370902544244E-5
discuter;6;1.0190563538163661E-4
voisins;2;3.39685451272122E-5
néant;11;1.8682699819966712E-4
fussent;7;1.188899079452427E-4
percer;2;3.39685451272122E-5
adeptes;11;1.8682699819966712E-4
acier;5;8.49213628180305E-5
indéfinissable;2;3.39685451272122E-5
résoudre;14;2.377798158904854E-4
littérature;7;1.188899079452427E-4
bons;12;2.0381127076327322E-4
perplexité;2;3.39685451272122E-5
compte;49;8.322293556166989E-4
personnalités;6;1.0190563538163661E-4
faciles;5;8.49213628180305E-5
trucs;2;3.39685451272122E-5
droites;2;3.39685451272122E-5
appelons;3;5.0952817690818304E-5
délicate;3;5.0952817690818304E-5
dangers;4;6.79370902544244E-5
visiblement;9;1.528584530724549E-4
inférieures;6;1.0190563538163661E-4
usage;10;1.69842725636061E-4
pression;2;3.39685451272122E-5
disparaître;11;1.8682699819966712E-4
devienne;2;3.39685451272122E-5
basses;5;8.49213628180305E-5
allant;2;3.39685451272122E-5
fantômes;2;3.39685451272122E-5
retrouve;3;5.0952817690818304E-5
combattu;8;1.358741805088488E-4
sabote;2;3.39685451272122E-5
souviens;3;5.0952817690818304E-5
portées;2;3.39685451272122E-5
gens;91;0.0015455688032881552
histoire;50;8.49213628180305E-4
raciale;5;8.49213628180305E-5
immorale;2;3.39685451272122E-5
effectivement;6;1.0190563538163661E-4
rend;16;2.717483610176976E-4
douteux;3;5.0952817690818304E-5
combatte;2;3.39685451272122E-5
habitants;8;1.358741805088488E-4
génération;6;1.0190563538163661E-4
esthètes;2;3.39685451272122E-5
images;5;8.49213628180305E-5
viii;2;3.39685451272122E-5
gêné;3;5.0952817690818304E-5
jaillissaient;2;3.39685451272122E-5
théâtrales;2;3.39685451272122E-5
évalue;3;5.0952817690818304E-5
mérites;2;3.39685451272122E-5
finesse;2;3.39685451272122E-5
destin;31;5.265124494717891E-4
illustre;4;6.79370902544244E-5
individuelle;5;8.49213628180305E-5
auteur;10;1.69842725636061E-4
présentant;2;3.39685451272122E-5
flandres;5;8.49213628180305E-5
révéler;2;3.39685451272122E-5
style;3;5.0952817690818304E-5
excessive;2;3.39685451272122E-5
participation;2;3.39685451272122E-5
commercialement;2;3.39685451272122E-5
cures;2;3.39685451272122E-5
vêtements;4;6.79370902544244E-5
misères;2;3.39685451272122E-5
vils;3;5.0952817690818304E-5
disette;3;5.0952817690818304E-5
admirer;2;3.39685451272122E-5
paysanne;2;3.39685451272122E-5
limitées;3;5.0952817690818304E-5
autrefois;22;3.7365399639933424E-4
transfert;4;6.79370902544244E-5
mort;65;0.0011039777166343965
superflu;4;6.79370902544244E-5
trouvais;10;1.69842725636061E-4
trouvait;17;2.8873263358130373E-4
réalisation;13;2.207955433268793E-4
aptitude;4;6.79370902544244E-5
vile;2;3.39685451272122E-5
suivre;17;2.8873263358130373E-4
architecture;12;2.0381127076327322E-4
crut;9;1.528584530724549E-4
dernières;17;2.8873263358130373E-4
crus;2;3.39685451272122E-5
aucunement;4;6.79370902544244E-5
pensent;2;3.39685451272122E-5
nouvelle;75;0.0012738204422704576
soutint;2;3.39685451272122E-5
folies;2;3.39685451272122E-5
adultes;3;5.0952817690818304E-5
présomptueux;2;3.39685451272122E-5
manteau;3;5.0952817690818304E-5
saillants;2;3.39685451272122E-5
nient;2;3.39685451272122E-5
tentatives;9;1.528584530724549E-4
allait-on;2;3.39685451272122E-5
pense;19;3.227011787085159E-4
recette;2;3.39685451272122E-5
peuples;103;0.0017493800740514284
reconnaissant;4;6.79370902544244E-5
supprimant;2;3.39685451272122E-5
transformé;3;5.0952817690818304E-5
purent;6;1.0190563538163661E-4
sacrifie;4;6.79370902544244E-5
mépris;8;1.358741805088488E-4
bout;28;4.755596317809708E-4
habits;2;3.39685451272122E-5
chants;3;5.0952817690818304E-5
généralement;5;8.49213628180305E-5
succédané;2;3.39685451272122E-5
simple;37;6.284180848534258E-4
farouche;2;3.39685451272122E-5
habite;2;3.39685451272122E-5
vint;14;2.377798158904854E-4
influence;30;5.095281769081831E-4
qualifie;2;3.39685451272122E-5
vins;2;3.39685451272122E-5
mots;10;1.69842725636061E-4
péchés;4;6.79370902544244E-5
jusque-là;2;3.39685451272122E-5
talent;3;5.0952817690818304E-5
valaient;4;6.79370902544244E-5
seule;69;0.001171914806888821
pécher;4;6.79370902544244E-5
divergences;2;3.39685451272122E-5
attachera;2;3.39685451272122E-5
allais;5;8.49213628180305E-5
spéculation;6;1.0190563538163661E-4
disparaîtraient;2;3.39685451272122E-5
incertaine;3;5.0952817690818304E-5
allait;14;2.377798158904854E-4
coquinerie;2;3.39685451272122E-5
exigent;3;5.0952817690818304E-5
tracés;3;5.0952817690818304E-5
élevant;2;3.39685451272122E-5
paralyser;6;1.0190563538163661E-4
aussitôt;32;5.434967220353952E-4
résurrection;5;8.49213628180305E-5
seuls;27;4.585753592173647E-4
important;6;1.0190563538163661E-4
boue;11;1.8682699819966712E-4
phrase;5;8.49213628180305E-5
rappelle;3;5.0952817690818304E-5
désirait;3;5.0952817690818304E-5
autrichiens;12;2.0381127076327322E-4
inimitié;3;5.0952817690818304E-5
menacer;3;5.0952817690818304E-5
menaces;5;8.49213628180305E-5
obscurité;2;3.39685451272122E-5
fardeau;4;6.79370902544244E-5
lettre;5;8.49213628180305E-5
subordonnés;3;5.0952817690818304E-5
ensuivit;2;3.39685451272122E-5
limitation;9;1.528584530724549E-4
cesse;10;1.69842725636061E-4
franchir;2;3.39685451272122E-5
nuages;2;3.39685451272122E-5
langueur;2;3.39685451272122E-5
inspiration;5;8.49213628180305E-5
petits;25;4.246068140901525E-4
propres;30;5.095281769081831E-4
aucuns;2;3.39685451272122E-5
reconnaissait;3;5.0952817690818304E-5
pûmes;2;3.39685451272122E-5
comparaison;4;6.79370902544244E-5
miracle;4;6.79370902544244E-5
ouvertement;8;1.358741805088488E-4
profit;9;1.528584530724549E-4
déesse;5;8.49213628180305E-5
original;3;5.0952817690818304E-5
séparés;3;5.0952817690818304E-5
pourront;5;8.49213628180305E-5
oubli;6;1.0190563538163661E-4
quatrième;2;3.39685451272122E-5
pénibles;4;6.79370902544244E-5
plaies;2;3.39685451272122E-5
ramené;4;6.79370902544244E-5
pestilence;2;3.39685451272122E-5
précoce;5;8.49213628180305E-5
manchestrien;2;3.39685451272122E-5
adhérer;5;8.49213628180305E-5
désastre;2;3.39685451272122E-5
extérieur;21;3.566697238357281E-4
comprennent;3;5.0952817690818304E-5
conquiert;4;6.79370902544244E-5
front;65;0.0011039777166343965
dirigé;2;3.39685451272122E-5
manquer;8;1.358741805088488E-4
cessa;2;3.39685451272122E-5
petite;24;4.0762254152654643E-4
commerciales;2;3.39685451272122E-5
livraient;3;5.0952817690818304E-5
certaine;24;4.0762254152654643E-4
équivalent;2;3.39685451272122E-5
commandant;2;3.39685451272122E-5
retourner;4;6.79370902544244E-5
intime;13;2.207955433268793E-4
lendemain;5;8.49213628180305E-5
ouvert;2;3.39685451272122E-5
bavarois;6;1.0190563538163661E-4
facile;23;3.906382689629403E-4
secrétaires;2;3.39685451272122E-5
complet;9;1.528584530724549E-4
digne;15;2.5476408845409153E-4
canon;3;5.0952817690818304E-5
abattit;3;5.0952817690818304E-5
diplomatie;8;1.358741805088488E-4
renier;2;3.39685451272122E-5
certains;25;4.246068140901525E-4
intéressaient;3;5.0952817690818304E-5
échec;4;6.79370902544244E-5
bas;18;3.057169061449098E-4
rêve;11;1.8682699819966712E-4
épaules;6;1.0190563538163661E-4
faible;28;4.755596317809708E-4
cinéma;3;5.0952817690818304E-5
infirmités;3;5.0952817690818304E-5
amertume;4;6.79370902544244E-5
rendement;2;3.39685451272122E-5
lui-;7;1.188899079452427E-4
tourner;4;6.79370902544244E-5
protagonistes;2;3.39685451272122E-5
italiens;2;3.39685451272122E-5
délimitation;3;5.0952817690818304E-5
pourraient;8;1.358741805088488E-4
légendaire;3;5.0952817690818304E-5
résultent;2;3.39685451272122E-5
déterminantes;2;3.39685451272122E-5
juger;7;1.188899079452427E-4
territoriale;8;1.358741805088488E-4
empestement;2;3.39685451272122E-5
goutte;2;3.39685451272122E-5
funèbre;2;3.39685451272122E-5
entreprise;7;1.188899079452427E-4
laisser-aller;3;5.0952817690818304E-5
supposant;4;6.79370902544244E-5
globe;2;3.39685451272122E-5
poltrons;5;8.49213628180305E-5
erroné;2;3.39685451272122E-5
plans;8;1.358741805088488E-4
volontairement;7;1.188899079452427E-4
soutenir;12;2.0381127076327322E-4
certainement;9;1.528584530724549E-4
entendre;16;2.717483610176976E-4
totalement;2;3.39685451272122E-5
rapidement;12;2.0381127076327322E-4
défensif;3;5.0952817690818304E-5
hésitation;3;5.0952817690818304E-5
funeste;5;8.49213628180305E-5
traits;11;1.8682699819966712E-4
ministère;2;3.39685451272122E-5
particuliers;6;1.0190563538163661E-4
nationalités;9;1.528584530724549E-4
réussissait;3;5.0952817690818304E-5
publiques;2;3.39685451272122E-5
obtins;2;3.39685451272122E-5
obtint;2;3.39685451272122E-5
pensées;9;1.528584530724549E-4
vite;7;1.188899079452427E-4
êtres;24;4.0762254152654643E-4
prudemment;7;1.188899079452427E-4
milieux;27;4.585753592173647E-4
victorieuse;5;8.49213628180305E-5
national;48;8.152450830530929E-4
vitaux;3;5.0952817690818304E-5
correspondait;3;5.0952817690818304E-5
adressait;3;5.0952817690818304E-5
omission;2;3.39685451272122E-5
humain;16;2.717483610176976E-4
symbolisé;4;6.79370902544244E-5
poser;6;1.0190563538163661E-4
tirait;3;5.0952817690818304E-5
observais;3;5.0952817690818304E-5
intervient;2;3.39685451272122E-5
frères;2;3.39685451272122E-5
nécessaire;55;9.341349909983356E-4
catégorie;6;1.0190563538163661E-4
portent;3;5.0952817690818304E-5
accomplir;6;1.0190563538163661E-4
comparer;6;1.0190563538163661E-4
actuelles;4;6.79370902544244E-5
valait;4;6.79370902544244E-5
douteuse;4;6.79370902544244E-5
accomplit;2;3.39685451272122E-5
traité;7;1.188899079452427E-4
siècles;23;3.906382689629403E-4
admiration;12;2.0381127076327322E-4
vilenie;2;3.39685451272122E-5
trempe;2;3.39685451272122E-5
défaites;3;5.0952817690818304E-5
pouvait-elle;2;3.39685451272122E-5
diplomates;4;6.79370902544244E-5
interminablement;2;3.39685451272122E-5
fréquente;5;8.49213628180305E-5
précédé;4;6.79370902544244E-5
résistances;3;5.0952817690818304E-5
extrêmement;7;1.188899079452427E-4
victoires;8;1.358741805088488E-4
parti;130;0.002207955433268793
soumis;6;1.0190563538163661E-4
frappante;5;8.49213628180305E-5
soumit;2;3.39685451272122E-5
dénomination;2;3.39685451272122E-5
partage;2;3.39685451272122E-5
beauté;8;1.358741805088488E-4
schopenhauer;2;3.39685451272122E-5
tenir;19;3.227011787085159E-4
vive;7;1.188899079452427E-4
contact;5;8.49213628180305E-5
accable;3;5.0952817690818304E-5
contrée;2;3.39685451272122E-5
participer;4;6.79370902544244E-5
france;16;2.717483610176976E-4
prostituées;2;3.39685451272122E-5
tirer;16;2.717483610176976E-4
confiance;21;3.566697238357281E-4
excuser;2;3.39685451272122E-5
pouvais;35;5.944495397262135E-4
employant;2;3.39685451272122E-5
patriotiques;2;3.39685451272122E-5
rigoureusement;3;5.0952817690818304E-5
énergie;15;2.5476408845409153E-4
champions;3;5.0952817690818304E-5
ethniques;4;6.79370902544244E-5
insupportable;3;5.0952817690818304E-5
pouvait;161;0.0027344678827405824
